Piece,Label SD,SD,Clave_?,Section,Isochronous.SD.Time,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens
Song_2,32|2,2,N,Son,113.3649375,,,113.361895,113.372434,113.353421,,,,,,,5,2.5,4,,,,
Song_2,32|3,3,N,Son,113.584875,,,113.579754,,113.570107,,,,,,,5,,4,,,,
Song_2,32|4,4,2,Son,113.8048125,113.821194,,113.822906,,113.80643,,,,,1.5,,4.5,,4,,,,
Song_2,32|5,5,N,Son,114.02475,,113.99437,,,114.047132,,,,,,1.5,,,4,,,,
Song_2,32|6,6,N,Son,114.2446875,,,114.216989,,,,,,,,,4.5,,,,,,
Song_2,32|7,7,3,Son,114.464625,114.460626,114.447361,114.441846,114.454481,,,,,,1.5,1.5,4.5,2,,,,,
Song_2,32|8,8,N,Son,114.6845625,,,114.681244,114.667782,,,,,,,,4,2.5,,,,,
Song_2,32|9,9,N,Son,114.9045,,,114.906399,,114.915528,,,,,,,4.5,,5,,,,
Song_2,32|10,10,N,Son,115.1244375,,,115.10427,115.15028,,,,,,,,4.5,2,,,,,
Song_2,32|11,11,4,Son,115.344375,115.33754,,115.323898,,115.345317,,,,,1.5,,4.5,,5.5,,,,
Song_2,32|12,12,N,Son,115.5643125,,,115.541926,115.550848,115.575338,,,,,,,4.5,2,5,,,,
Song_2,32|13,13,5,Son,115.78425,115.787042,115.778321,115.749865,,115.795178,,,,,2,1.5,4.5,,5.5,,,,
Song_2,32|14,14,N,Son,116.0041875,,,,,116.028232,,,,,,,,,5.5,,,,
Song_2,32|15,15,N,Son,116.224125,,116.180861,116.198462,116.196591,,,,,,,1.5,4.5,2.5,,,,,
Song_2,32|16,16,N,Son,116.4440625,,,116.436878,116.422367,116.445283,,,,,,,4.5,3,4.5,,,,
Song_2,33|1,1,1,Son,116.664,116.66535,,116.657117,,,,,,,1.5,,4.5,,,,,,
Song_2,33|2,2,N,Son,116.8836563,,,116.8562,116.86311,,,,,,,,4.5,2.5,,,,,
Song_2,33|3,3,N,Son,117.1033125,,,117.082392,,117.08911,,,,,,,4.5,,3,,,,
Song_2,33|4,4,2,Son,117.3229688,,,117.335207,117.319744,117.339762,,,,,,,4,2.5,3.5,,,,
Song_2,33|5,5,N,Son,117.542625,,117.50791,117.542675,,,,,,,,1.5,4,,,,,,
Song_2,33|6,6,N,Son,117.7622813,,,117.752709,,117.757189,,,,,,,4,,3,,,,
Song_2,33|7,7,3,Son,117.9819375,117.973854,117.916277,117.955218,117.954293,,,,,,1,1.5,4.5,2.5,,,,,
Song_2,33|8,8,N,Son,118.2015938,,,118.195467,118.202738,118.198031,,,,,,,5,2.5,2.5,,,,
Song_2,33|9,9,N,Son,118.42125,,,118.423441,,,,,,,,,5,,,,,,
Song_2,33|10,10,N,Son,118.6409063,,,118.618649,118.627443,118.614831,,,,,,,5,2.5,2.5,,,,
Song_2,33|11,11,4,Son,118.8605625,118.854679,,118.847597,,118.843923,,,,,1,,5,,3,,,,
Song_2,33|12,12,N,Son,119.0802188,,,119.05523,119.056569,,,,,,,,5,2.5,,,,,
Song_2,33|13,13,5,Son,119.299875,119.310295,119.294109,119.294999,,119.29583,,,,,1.5,1.5,5,,3,,,,
Song_2,33|14,14,N,Son,119.5195313,,,,,119.490974,,,,,,,,,3,,,,
Song_2,33|15,15,N,Son,119.7391875,,119.713675,119.713386,119.710923,119.703679,,,,,,1.5,4.5,2.5,3.5,,,,
Song_2,33|16,16,N,Son,119.9588438,,,119.94098,119.944821,119.940841,,,,,,,4.5,3,3.5,,,,
Song_2,34|1,1,1,Son,120.1785,120.180004,,120.163219,,,,,,,1.5,,4.5,,,,,,
Song_2,34|2,2,N,Son,120.3979688,,,120.355485,120.439988,120.376296,,,,,,,4.5,2.5,3.5,,,,
Song_2,34|3,3,N,Son,120.6174375,,,120.590268,,120.585849,,,,,,,4.5,,4,,,,
Song_2,34|4,4,2,Son,120.8369063,120.849234,,120.807785,120.826246,120.831971,,,,,2,,4.5,2.5,4,,,,
Song_2,34|5,5,N,Son,121.056375,,121.018694,121.047929,,121.075176,,,,,,1.5,4.5,,4,,,,
Song_2,34|6,6,N,Son,121.2758438,,,,,,,,,,,,,,,,,,
Song_2,34|7,7,3,Son,121.4953125,121.486977,121.426876,121.45941,121.478116,,,,,,1.5,1.5,4,2.5,,,,,
Song_2,34|8,8,N,Son,121.7147813,,,121.687297,121.722681,,,,,,,,4.5,2.5,,,,,
Song_2,34|9,9,N,Son,121.93425,,,121.92832,,121.961597,,,,,,,4.5,,3.5,,,,
Song_2,34|10,10,N,Son,122.1537188,,,122.131179,122.143901,,,,,,,,4.5,2.5,,,,,
Song_2,34|11,11,4,Son,122.3731875,122.360911,,122.341101,,,,,,,1.5,,4.5,,,,,,
Song_2,34|12,12,N,Son,122.5926563,,,122.564534,122.568,122.572275,,,,,,,4.5,2.5,4,,,,
Song_2,34|13,13,5,Son,122.812125,122.80611,122.814051,122.784511,122.783302,,,,,,2,1.5,4.5,3,,,,,
Song_2,34|14,14,N,Son,123.0315938,,,123.004416,123.028253,,,,,,,,4.5,3,,,,,
Song_2,34|15,15,N,Son,123.2510625,,123.216886,123.208019,123.21543,,,,,,,1.5,4.5,3.5,,,,,
Song_2,34|16,16,N,Son,123.4705313,,,,123.464592,123.446291,,,,,,,,4,3,,,,
Song_2,35|1,1,1,Son,123.69,123.690305,,123.68148,123.660577,,,,,,1.5,,4.5,4,,,,,
Song_2,35|2,2,N,Son,123.907875,,,123.878303,123.910519,123.871684,,,,,,,4.5,4,3,,,,
Song_2,35|3,3,N,Son,124.12575,,,124.094307,124.108555,124.091749,,,,,,,4.5,4.5,3,,,,
Song_2,35|4,4,2,Son,124.343625,124.334821,,124.33776,,124.322227,,,,,2,,4.5,,3,,,,
Song_2,35|5,5,N,Son,124.5615,,124.554176,124.558029,124.553372,124.542611,,,,,,1.5,4.5,4.5,3.5,,,,
Song_2,35|6,6,N,Son,124.779375,,,124.751678,,124.76726,,,,,,,4.5,,3.5,,,,
Song_2,35|7,7,3,Son,124.99725,124.986835,124.946286,124.967342,124.987923,,,,,,1.5,1.5,4.5,4,,,,,
Song_2,35|8,8,N,Son,125.215125,,,125.208638,,125.209126,,,,,,,4,,3.5,,,,
Song_2,35|9,9,N,Son,125.433,,,125.422225,125.418473,,,,,,,,4.5,3.5,,,,,
Song_2,35|10,10,N,Son,125.650875,,,125.626282,125.665918,125.658576,,,,,,,5,3,3.5,,,,
Song_2,35|11,11,4,Son,125.86875,125.876738,,125.859686,125.864287,125.867657,,,,,1.5,,5,3.5,4,,,,
Song_2,35|12,12,N,Son,126.086625,,,126.122149,126.069437,126.086842,,,,,,,4.5,3.5,4,,,,
Song_2,35|13,13,5,Son,126.3045,126.321559,126.321341,126.308467,126.293556,126.284273,,,,,2,2,5,3.5,4,,,,
Song_2,35|14,14,N,Son,126.522375,,,126.524827,,126.519268,,,,,,,5,,4,,,,
Song_2,35|15,15,N,Son,126.74025,,126.719361,126.73693,126.723379,126.718503,,,,,,2,5,3.5,4,,,,
Song_2,35|16,16,N,Son,126.958125,,,126.960831,126.959225,126.94796,,,,,,,5,4,4,,,,
Song_2,36|1,1,1,Son,127.176,127.176931,,127.196719,127.164043,,,,,127.155221,1.5,,5,4,,,,,0.5
Song_2,36|2,2,N,Son,127.3965,,127.385342,127.384069,127.397441,127.379715,,,,,,1.5,5,4.5,4,,,,
Song_2,36|3,3,N,Son,127.617,,127.588864,127.592337,127.557925,127.606441,,,,,,2,5,4.5,4.5,,,,
Song_2,36|4,4,2,Son,127.8375,127.84525,127.848472,127.823476,127.827436,127.844188,,,,127.846835,2,2.5,5,5,4.5,,,,1
Song_2,36|5,5,N,Son,128.058,,,128.060821,128.041109,128.051681,,,,,,,5,5,4.5,,,,
Song_2,36|6,6,N,Son,128.2785,,,128.275742,,128.289435,,,,,,,5,,4,,,,
Song_2,36|7,7,3,Son,128.499,128.489956,128.476019,128.478381,128.463121,,,,,128.496326,1.5,3.5,5,4.5,,,,,1.5
Song_2,36|8,8,N,Son,128.7195,,,128.724354,,128.717952,,,,128.727944,,,5,,4,,,,2
Song_2,36|9,9,N,Son,128.94,,,128.953433,128.918923,,,,,,,,5,4.5,,,,,
Song_2,36|10,10,N,Son,129.1605,,,129.161743,129.152086,129.12655,,,,,,,5,4.5,3.5,,,,
Song_2,36|11,11,4,Son,129.381,129.35852,,129.36728,,,,,,,1.5,,5,,,,,,
Song_2,36|12,12,N,Son,129.6015,,,129.561871,,,,,,,,,5,,,,,,
Song_2,36|13,13,5,Son,129.822,129.815539,129.77297,129.80491,129.797714,,,,,,2,3,5,3,,,,,
Song_2,36|14,14,N,Son,130.0425,,,130.035684,130.021935,,,,,,,,5,3,,,,,
Song_2,36|15,15,N,Son,130.263,,130.181697,130.234843,130.234865,,,,,,,2.5,5,3,,,,,
Song_2,36|16,16,N,Son,130.4835,,,130.477188,,130.487034,,,,,,,5,,2.5,,,,
Song_2,37|1,1,1,Son,130.704,130.707901,,130.667129,130.662671,,,,,,1.5,,5,3,,,,,
Song_2,37|2,2,N,Son,130.923375,,,130.913826,,,,,,,,,5,,,,,,
Song_2,37|3,3,N,Son,131.14275,,,131.141054,,131.144979,,,,,,,5,,2,,,,
Song_2,37|4,4,2,Son,131.362125,131.345384,,131.356957,,131.374363,,,,,2,,5,,2,,,,
Song_2,37|5,5,N,Son,131.5815,,131.564019,131.59038,131.546465,,,,,,,1.5,4.5,2.5,,,,,
Song_2,37|6,6,N,Son,131.800875,,,131.792586,,131.769853,,,,,,,5,,2,,,,
Song_2,37|7,7,3,Son,132.02025,132.005199,131.961439,131.996239,131.989934,132.00245,,,,,1.5,1.5,5,2.5,2.5,,,,
Song_2,37|8,8,N,Son,132.239625,,,132.229551,,,,,,,,,5,,,,,,
Song_2,37|9,9,N,Son,132.459,,,132.45735,132.425142,,,,,,,,5,2,,,,,
Song_2,37|10,10,N,Son,132.678375,,,132.643401,132.636131,132.653283,,,,,,,5,2.5,2.5,,,,
Song_2,37|11,11,4,Son,132.89775,132.906683,,132.865519,,132.905767,,,,,1.5,,5,,3,,,,
Song_2,37|12,12,N,Son,133.117125,,133.10413,133.106473,,133.095037,,,,,,2.5,5,,3.5,,,,
Song_2,37|13,13,5,Son,133.3365,133.344323,133.320375,133.317295,133.289276,133.31946,,,,,2,3,5,2.5,3.5,,,,
Song_2,37|14,14,N,Son,133.555875,,,,,133.548744,,,,,,,,,3.5,,,,
Song_2,37|15,15,N,Son,133.77525,,,133.759525,,,,,,,,,4.5,,,,,,
Song_2,37|16,16,N,Son,133.994625,,133.948182,133.963619,,133.985895,,,,,,3,4.5,,3.5,,,,
Song_2,38|1,1,1,Son,134.214,134.216497,134.225083,134.173897,134.227095,,,,,134.172942,1.5,2.5,4.5,2.5,,,,,0.5
Song_2,38|2,2,N,Son,134.4345,,,,134.52136,,,,,,,,,2.5,,,,,
Song_2,38|3,3,N,Son,134.655,,,134.647257,,134.657231,,,,134.620618,,,3.5,,3,,,,1
Song_2,38|4,4,2,Son,134.8755,134.872156,134.867837,134.841128,134.903614,134.89409,,,,134.863471,2,2.5,4,2.5,3.5,,,,1.5
Song_2,38|5,5,N,Son,135.096,,,135.023127,,,,,,,,,4,,,,,,
Song_2,38|6,6,N,Son,135.3165,,,135.282033,,,,,,135.30588,,,4,,,,,,2
Song_2,38|7,7,3,Son,135.537,135.545503,135.527057,135.517905,135.548311,135.527962,,,,135.53628,1.5,2,4,2,2.5,,,,2.5
Song_2,38|8,8,N,Son,135.7575,,135.745909,135.74664,135.777408,135.755321,,,,135.739954,,2.5,4.5,2.5,2.5,,,,3
Song_2,38|9,9,N,Son,135.978,,,,,,,,,,,,,,,,,,
Song_2,38|10,10,N,Son,136.1985,,,,,,,,,136.232369,,,,,,,,,3
Song_2,38|11,11,4,Son,136.419,136.428887,,,,,,,,,1.5,,,,,,,,
Song_2,38|12,12,N,Son,136.6395,,,,,,,,,136.661706,,,,,,,,,3
Song_2,38|13,13,5,Son,136.86,136.891038,,,,,,,,,2,,,,,,,,
Song_2,38|14,14,N,Son,137.0805,,,,,,,,,137.09446,,,,,,,,,3
Song_2,38|15,15,N,Son,137.301,,,,,,,,,,,,,,,,,,
Song_2,38|16,16,N,Son,137.5215,,,,,,,,,137.486602,,,,,,,,,3
Song_2,39|1,1,1,Son,137.742,137.74339,137.731085,137.794206,137.763865,137.736215,,,,,2,1,1.5,1,1,,,,
Song_2,39|2,2,N,Son,137.9639063,,,,,,,,,,,,,,,,,,
Song_2,39|3,3,N,Son,138.1858125,,,,,,,,,,,,,,,,,,
Song_2,39|4,4,2,Son,138.4077188,138.410159,138.394302,138.424637,138.438927,138.439356,,,,,2.5,1.5,2,2,1,,,,
Song_2,39|5,5,N,Son,138.629625,,,,,,,,,,,,,,,,,,
Song_2,39|6,6,N,Son,138.8515313,,138.868288,,,,,,,,,2,,,,,,,
Song_2,39|7,7,3,Son,139.0734375,139.066675,,139.088248,139.082352,139.076572,,,,139.072286,1.5,,2.5,2.5,1.5,,,,3.5
Song_2,39|8,8,N,Son,139.2953438,,,,139.307947,,,,,139.301069,,,,3,,,,,3.5
Song_2,39|9,9,N,Son,139.51725,,139.508565,,,,,,,,,3,,,,,,,
Song_2,39|10,10,N,Son,139.7391563,,,,139.704566,,,,,,,,,3.5,,,,,
Song_2,39|11,11,4,Son,139.9610625,139.961461,,139.986612,,,,,,,1.5,,3,,,,,,
Song_2,39|12,12,N,Son,140.1829688,,,140.22275,140.15157,,,,,140.164015,,,3,2.5,,,,,2.5
Song_2,39|13,13,5,Son,140.404875,140.417694,140.415882,140.423658,140.374409,,,,,140.399653,1.5,3,3.5,3,,,,,3
Song_2,39|14,14,N,Son,140.6267813,,,140.652295,140.59802,,,,,140.601276,,,3.5,3,,,,,3
Song_2,39|15,15,N,Son,140.8486875,,140.810651,140.850714,,,,,,140.822577,,3.5,4,,,,,,3.5
Song_2,39|16,16,N,Son,141.0705938,,,141.067699,141.027304,,,,,141.059735,,,4.5,3.5,,,,,3.5
Song_2,40|1,1,1,Son,141.2925,141.29409,,,,,,,,,1.5,,,,,,,,
Song_2,40|2,2,N,Son,141.513375,,,141.495559,141.488785,,,,,,,,4,3,,,,,
Song_2,40|3,3,N,Son,141.73425,,,141.748968,141.685475,,,,,141.707187,,,4.5,3.5,,,,,4
Song_2,40|4,4,2,Son,141.955125,141.956702,141.933749,141.988597,141.914611,,,,,141.97416,2,2,4,3.5,,,,,4.5
Song_2,40|5,5,N,Son,142.176,,142.176516,142.218998,,,,,,,,2,4.5,,,,,,
Song_2,40|6,6,N,Son,142.396875,,,142.40074,142.40068,,,,,142.363451,,,4.5,3,,,,,4.5
Song_2,40|7,7,3,Son,142.61775,142.615314,142.629276,142.611994,142.611206,,,,,142.587461,1.5,2,4.5,3,,,,,4.5
Song_2,40|8,8,N,Son,142.838625,,,142.829045,142.842207,,,,,142.837316,,,4.5,3.5,,,,,4
Song_2,40|9,9,N,Son,143.0595,,,,,143.027442,,,,,,,,,6.5,,,,
Song_2,40|10,10,N,Son,143.280375,,,143.285962,143.276867,,,,,143.27459,,,4,3.5,,,,,4
Song_2,40|11,11,4,Son,143.50125,143.502147,,,,,,,,,1.5,,,,,,,,
Song_2,40|12,12,N,Son,143.722125,,,143.74852,143.724837,,,,,143.702772,,,4,3,,,,,3.5
Song_2,40|13,13,5,Son,143.943,143.942496,143.901215,143.951197,143.940605,143.971149,,,,,2,2,4,3,5.5,,,,
Song_2,40|14,14,N,Son,144.163875,,,,144.178871,,,,,144.132688,,,,3.5,,,,,3
Song_2,40|15,15,N,Son,144.38475,,144.333825,144.388898,,,,,,,,1.5,3.5,,,,,,
Song_2,40|16,16,N,Son,144.605625,,,144.611903,144.614528,144.60777,,,,144.588253,,,3.5,3,4,,,,2.5
Song_2,41|1,1,1,Son,144.8265,144.826609,,144.86638,,144.858664,,,,144.843178,2,,3,,4,,,,2.5
Song_2,41|2,2,N,Son,145.0487813,,,145.085313,,145.065524,,,,,,,3.5,,3.5,,,,
Song_2,41|3,3,N,Son,145.2710625,,,145.282632,,145.289004,,,,,,,4,,4,,,,
Song_2,41|4,4,2,Son,145.4933438,145.494827,145.475998,145.535673,145.48839,145.479642,,,,145.495102,2.5,1.5,4,2.5,4,,,,3
Song_2,41|5,5,N,Son,145.715625,,145.704879,145.783668,,,,,,,,2,4,,,,,,
Song_2,41|6,6,N,Son,145.9379063,,,145.962691,145.974376,145.93573,,,,145.899156,,,4,2,4,,,,3
Song_2,41|7,7,3,Son,146.1601875,146.174011,146.145836,146.166694,146.162686,146.152032,,,,,2,2,4.5,2.5,4,,,,
Song_2,41|8,8,N,Son,146.3824688,,,146.427418,146.405066,146.378536,,,,,,,4.5,2.5,4,,,,
Song_2,41|9,9,N,Son,146.60475,,,,,146.635894,,,,,,,,,4,,,,
Song_2,41|10,10,N,Son,146.8270313,,,146.851388,146.809667,146.810973,,,,,,,4.5,2.5,4.5,,,,
Song_2,41|11,11,4,Son,147.0493125,147.053306,,147.100752,,147.037049,,,,,1.5,,4,,4.5,,,,
Song_2,41|12,12,N,Son,147.2715938,,,147.328846,147.254635,147.273948,,,,,,,4,3,4.5,,,,
Song_2,41|13,13,5,Son,147.493875,147.503712,147.492388,147.546595,147.478838,,,,,,1.5,1.5,4,3.5,,,,,
Song_2,41|14,14,N,Son,147.7161563,,,,147.719757,147.718901,,,,147.7144,,,,3.5,4,,,,1.5
Song_2,41|15,15,N,Son,147.9384375,,147.898891,147.949639,,,,,,147.951299,,1.5,4,,,,,,2
Song_2,41|16,16,N,Son,148.1607188,,,148.180685,148.12622,,,,,148.171914,,,3.5,3.5,,,,,2.5
Song_2,42|1,1,1,Son,148.383,148.384554,,148.403566,,,,,,148.403061,1.5,,4,,,,,,3.5
Song_2,42|2,2,N,Son,148.6074375,,,148.616197,148.597478,,,,,148.60539,,,4,3,,,,,4
Song_2,42|3,3,N,Son,148.831875,,,148.834173,148.806547,,,,,148.836343,,,4.5,3.5,,,,,5
Song_2,42|4,4,2,Son,149.0563125,149.041409,149.03433,149.050738,149.020713,,,,,149.064546,2,1.5,4.5,3.5,,,,,6
Song_2,42|5,5,N,Son,149.28075,,149.251428,149.281257,149.251467,,,,,149.298322,,2,4.5,4,,,,,7
Song_2,42|6,6,N,Son,149.5051875,,,149.500371,149.475489,,149.486218,,,149.508382,,,4.5,4,,,,,8
Song_2,42|7,7,3,Son,149.729625,149.709947,149.665195,149.727048,149.690824,,149.695873,,,149.743625,2,2,4.5,4,,,,,8
Song_2,42|8,8,N,Son,149.9540625,,,149.963319,149.911959,,149.927888,,,149.95845,,,4.5,4,,,,,8
Song_2,42|9,9,N,Son,150.1785,,,150.175313,150.136917,,150.160757,,,150.228505,,,5,4,,,,,8.5
Song_2,42|10,10,N,Montuno,150.4029375,,,150.353767,,,,,,,,,5,,,,,,
Song_2,42|11,11,4,Montuno,150.627375,150.607136,,150.599542,150.584308,,150.634526,,,,2,,5,4.5,,,,,
Song_2,42|12,12,N,Montuno,150.8518125,,,150.81462,150.826628,,,,,,,,5,4,,,,,
Song_2,42|13,13,5,Montuno,151.07625,151.060714,151.048017,151.045152,151.050884,,151.064743,,,,2,1.5,5,4,,,,,
Song_2,42|14,14,N,Montuno,151.3006875,,,,,,,,,,,,,,,,,,
Song_2,42|15,15,N,Montuno,151.525125,,151.437469,151.487543,151.488304,,151.51054,,,,,1.5,4.5,3.5,,3,,,
Song_2,42|16,16,N,Montuno,151.7495625,,,151.750485,151.721728,,151.72493,,,,,,4,3.5,,3,,,
Song_2,43|1,1,1,Montuno,151.974,151.975625,,151.967561,151.955879,,151.949406,,,,1.5,,4,3.5,,3,,,
Song_2,43|2,2,N,Montuno,152.1968438,,,152.151723,,,,,,,,,4.5,,,,,,
Song_2,43|3,3,N,Montuno,152.4196875,,,152.409194,152.392827,,152.37659,,,,,,4,3.5,,3,,,
Song_2,43|4,4,2,Montuno,152.6425313,152.62539,152.577486,152.641337,152.622395,,152.61487,,,,1.5,1.5,4,3.5,,3.5,,,
Song_2,43|5,5,N,Montuno,152.865375,,152.841228,152.876665,152.858522,,152.837019,,,,,2,4,3.5,,3.5,,,
Song_2,43|6,6,N,Montuno,153.0882188,,,153.110198,,,,,,,,,4,,,,,,
Song_2,43|7,7,3,Montuno,153.3110625,153.298492,153.243078,153.288364,153.293184,,153.286042,,,,1.5,2.5,4.5,3.5,,3.5,,,
Song_2,43|8,8,N,Montuno,153.5339063,,,153.526335,153.515445,,153.525661,,,,,,4.5,3.5,,3.5,,,
Song_2,43|9,9,N,Montuno,153.75675,,,153.770178,153.734833,,153.743017,,,,,,4.5,3.5,,3.5,,,
Song_2,43|10,10,N,Montuno,153.9795938,,,153.972168,,,,,,,,,4.5,,,,,,
Song_2,43|11,11,4,Montuno,154.2024375,154.21503,,154.207595,154.186064,,154.187792,,,,1.5,,4.5,3.5,,3.5,,,
Song_2,43|12,12,N,Montuno,154.4252813,,,154.418076,154.405388,,,,,,,,4.5,3.5,,,,,
Song_2,43|13,13,5,Montuno,154.648125,154.676732,154.647174,154.651537,154.643901,,154.644695,,,,1.5,3,4.5,3.5,,3,,,
Song_2,43|14,14,N,Montuno,154.8709688,,,,,,,,,,,,,,,,,,
Song_2,43|15,15,N,Montuno,155.0938125,,155.066741,155.073123,155.095216,,155.086006,,,,,2.5,4.5,3.5,,3,,,
Song_2,43|16,16,N,Montuno,155.3166563,,,155.320902,155.329131,,155.314785,,,,,,4,3.5,,3,,,
Song_2,44|1,1,1,Montuno,155.5395,155.540302,,155.547142,155.546111,,155.537128,,,,1.5,,4,3.5,,3,,,
Song_2,44|2,2,N,Montuno,155.7634688,,,155.762946,,,155.760428,,,,,,4.5,,,3,,,
Song_2,44|3,3,N,Montuno,155.9874375,,,155.970862,155.981389,,,,,,,,4.5,3.5,,,,,
Song_2,44|4,4,2,Montuno,156.2114063,156.214021,,156.225193,156.193914,,156.21409,,,,2,,4,3.5,,3,,,
Song_2,44|5,5,N,Montuno,156.435375,,156.424436,156.431037,156.445556,,156.440129,,,,,1.5,4,3.5,,3.5,,,
Song_2,44|6,6,N,Montuno,156.6593438,,,156.684113,,,,,,,,,4,,,,,,
Song_2,44|7,7,3,Montuno,156.8833125,156.880028,156.842976,156.886256,156.866818,,156.882294,,,,1.5,1.5,4.5,3.5,,3.5,,,
Song_2,44|8,8,N,Montuno,157.1072813,,,157.110057,,,157.112266,,,,,,4.5,,,3.5,,,
Song_2,44|9,9,N,Montuno,157.33125,,,157.338044,157.311242,,157.336434,,,,,,4.5,3.5,,3.5,,,
Song_2,44|10,10,N,Montuno,157.5552188,,,157.549756,,,,,,,,,4.5,,,,,,
Song_2,44|11,11,4,Montuno,157.7791875,157.777859,,157.779336,157.760312,,,,,,1.5,,4.5,3,,,,,
Song_2,44|12,12,N,Montuno,158.0031563,,,158.016728,157.973116,,,,,,,,4.5,3.5,,,,,
Song_2,44|13,13,5,Montuno,158.227125,158.227537,158.236198,158.223522,158.218951,,158.211673,,,,1.5,2,5,3,,3,,,
Song_2,44|14,14,N,Montuno,158.4510938,,,158.428525,,,,,,,,,5,,,,,,
Song_2,44|15,15,N,Montuno,158.6750625,,158.624362,158.655154,158.648369,,,,,,,2,5,3,,,,,
Song_2,44|16,16,N,Montuno,158.8990313,,,158.915096,158.856842,,158.879221,,,,,,4.5,3.5,,2.5,,,
Song_2,45|1,1,1,Montuno,159.123,159.125508,,159.134604,159.104697,,159.108316,,,,1.5,,4.5,3.5,,2.5,,,
Song_2,45|2,2,N,Montuno,159.3451875,,,159.342078,,,,,,,,,4.5,,,,,,
Song_2,45|3,3,N,Montuno,159.567375,,,159.548084,159.523958,,,,,,,,5,3.5,,,,,
Song_2,45|4,4,2,Montuno,159.7895625,159.767174,,159.765266,159.752037,,159.7693,,,,2,,5,4,,2,,,
Song_2,45|5,5,N,Montuno,160.01175,,159.992845,160.006466,160.006462,,160.0051,,,,,1.5,5,3.5,,2.5,,,
Song_2,45|6,6,N,Montuno,160.2339375,,,160.212159,,,,,,,,,5,,,,,,
Song_2,45|7,7,3,Montuno,160.456125,160.45049,160.400604,160.448327,160.424515,,160.449185,,,,1.5,1.5,4.5,3.5,,2.5,,,
Song_2,45|8,8,N,Montuno,160.6783125,,,160.665843,160.639923,,160.674759,,,,,,4.5,4,,3,,,
Song_2,45|9,9,N,Montuno,160.9005,,,160.907147,160.888964,,160.887933,,,,,,5,3.5,,3,,,
Song_2,45|10,10,N,Montuno,161.1226875,,,161.116656,,,,,,,,,5,,,,,,
Song_2,45|11,11,4,Montuno,161.344875,161.346133,,161.339205,161.349763,,161.321959,,,,1.5,,5,3.5,,3,,,
Song_2,45|12,12,N,Montuno,161.5670625,,,161.585006,161.573755,,,,,,,,4.5,3.5,,,,,
Song_2,45|13,13,5,Montuno,161.78925,161.800862,161.77508,161.792691,161.80399,,161.76596,,,,1.5,2,4.5,3.5,,3.5,,,
Song_2,45|14,14,N,Montuno,162.0114375,,,,,,,,,,,,,,,,,,
Song_2,45|15,15,N,Montuno,162.233625,,162.177628,162.201894,162.231216,,162.222815,,,,,2,4.5,3.5,,3,,,
Song_2,45|16,16,N,Montuno,162.4558125,,,162.438243,162.439878,,162.455715,,,,,,4.5,3.5,,3,,,
Song_2,46|1,1,1,Montuno,162.678,162.680977,,162.664823,162.668127,,162.676323,,,,1.5,,4.5,3.5,,3,,,
Song_2,46|2,2,N,Montuno,162.903,,,162.882153,,,162.905095,,,,,,4.5,,,3,,,
Song_2,46|3,3,N,Montuno,163.128,,,163.086751,163.117317,,163.133467,,,,,,4.5,3.5,,3.5,,,
Song_2,46|4,4,2,Montuno,163.353,163.358488,,163.273768,163.321541,,163.354229,,,,1.5,,4.5,4,,3.5,,,
Song_2,46|5,5,N,Montuno,163.578,,163.571601,163.564982,163.566314,,163.590238,,,,,1.5,4.5,4,,4,,,
Song_2,46|6,6,N,Montuno,163.803,,,163.758117,,,,,,,,,4.5,,,,,,
Song_2,46|7,7,3,Montuno,164.028,164.022885,163.993108,164.004108,,,164.025136,,,,1.5,1.5,4.5,,,4,,,
Song_2,46|8,8,N,Montuno,164.253,,,164.260211,164.208116,,164.259845,,,,,,4.5,3.5,,4,,,
Song_2,46|9,9,N,Montuno,164.478,,,164.454626,164.453227,,164.483691,,,,,,4.5,3,,4,,,
Song_2,46|10,10,N,Montuno,164.703,,,164.679994,,,,,,,,,4.5,,,,,,
Song_2,46|11,11,4,Montuno,164.928,164.918844,,164.895906,164.900862,,164.91975,,,,1.5,,4.5,3,,3.5,,,
Song_2,46|12,12,N,Montuno,165.153,,,165.099132,165.132891,,,,,,,,4.5,3,,,,,
Song_2,46|13,13,5,Montuno,165.378,165.38852,165.350294,165.357132,165.37535,,165.377067,,,,1.5,1.5,4.5,3,,3,,,
Song_2,46|14,14,N,Montuno,165.603,,,165.593798,,,,,,,,,4.5,,,,,,
Song_2,46|15,15,N,Montuno,165.828,,165.79013,165.787325,165.803518,,165.806938,,,,,1.5,4.5,3,,3,,,
Song_2,46|16,16,N,Montuno,166.053,,,166.046636,166.04956,,166.035681,,,,,,4.5,3.5,,3,,,
Song_2,47|1,1,1,Montuno,166.278,166.287736,,166.251638,166.269064,,166.264623,,,,1.5,,5,3.5,,3,,,
Song_2,47|2,2,N,Montuno,166.5017135,,166.447308,166.47897,,,,,,,,1.5,4.5,,,,,,
Song_2,47|3,3,N,Montuno,166.7254271,,166.663491,166.684097,166.696285,,,,,,,2,4.5,4,,,,,
